11 1611769576954 20939_0 44.6561586,44.6561586,44.6561586,44.6561586,44.6561586 10.9353512,10.9353512,10.9353512,10.9353512,10.9353512 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_1 44.65522225812473,44.65522505939923,44.65522806676244,44.655231280214366,44.65523469975501 10.934327353326147,10.934337286254555,10.934347914356445,10.934359237631815,10.934371256080667 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_2 44.6557654,44.6557654,44.6557654,44.6557654,44.6557654 10.934962,10.934962,10.934962,10.934962,10.934962 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_3 44.6560284,44.6560284,44.6560284,44.6560284,44.6560284 10.9351909,10.9351909,10.9351909,10.9351909,10.9351909 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_4 44.6560363,44.6560363,44.6560363,44.6560363,44.6560363 10.9353628,10.9353628,10.9353628,10.9353628,10.9353628 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_5 44.6554971,44.6554971,44.6554971,44.6554971,44.6554971 10.9344022,10.9344022,10.9344022,10.9344022,10.9344022 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_7 44.654913,44.654913,44.654913,44.654913,44.654913 10.9342237,10.9342237,10.9342237,10.9342237,10.9342237 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_8 44.6556959,44.6556959,44.6556959,44.6556959,44.6556959 10.9348327,10.9348327,10.9348327,10.9348327,10.9348327 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_9 44.6564894,44.6564894,44.6564894,44.6564894,44.6564894 10.9360054,10.9360054,10.9360054,10.9360054,10.9360054 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_10 44.6567075,44.6567075,44.6567075,44.6567075,44.6567075 10.9360972,10.9360972,10.9360972,10.9360972,10.9360972 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_11 44.6565721,44.6565721,44.6565721,44.6565721,44.6565721 10.9358968,10.9358968,10.9358968,10.9358968,10.9358968 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_12 44.6555974,44.6555974,44.6555974,44.6555974,44.6555974 10.9350228,10.9350228,10.9350228,10.9350228,10.9350228 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_13 44.6560231,44.6560231,44.6560231,44.6560231,44.6560231 10.9354546,10.9354546,10.9354546,10.9354546,10.9354546 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_14 44.6555191,44.6555191,44.6555191,44.6555191,44.6555191 10.9343802,10.9343802,10.9343802,10.9343802,10.9343802 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_15 44.6553871,44.6553871,44.6553871,44.6553871,44.6553871 10.9343543,10.9343543,10.9343543,10.9343543,10.9343543 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_16 44.6565158,44.6565158,44.6565158,44.6565158,44.6565158 10.9360713,10.9360713,10.9360713,10.9360713,10.9360713 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_18 44.6561014,44.6561014,44.6561014,44.6561014,44.6561014 10.9352749,10.9352749,10.9352749,10.9352749,10.9352749 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_19 44.6565202,44.6565202,44.6565202,44.6565202,44.6565202 10.9356886,10.9356886,10.9356886,10.9356886,10.9356886 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_20 44.6565624,44.6565624,44.6565624,44.6565624,44.6565624 10.9359097,10.9359097,10.9359097,10.9359097,10.9359097 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_21 44.6563944,44.6563944,44.6563944,44.6563944,44.6563944 10.9358528,10.9358528,10.9358528,10.9358528,10.9358528 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_22 44.6559097,44.6559097,44.6559097,44.6559097,44.6559097 10.9353525,10.9353525,10.9353525,10.9353525,10.9353525 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_23 44.6566284,44.6566284,44.6566284,44.6566284,44.6566284 10.9358231,10.9358231,10.9358231,10.9358231,10.9358231 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_24 44.6553229,44.6553229,44.6553229,44.6553229,44.6553229 10.9343492,10.9343492,10.9343492,10.9343492,10.9343492 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_25 44.6552464,44.6552464,44.6552464,44.6552464,44.6552464 10.9343492,10.9343492,10.9343492,10.9343492,10.9343492 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_26 44.6557108,44.6557108,44.6557108,44.6557108,44.6557108 10.935037,10.935037,10.935037,10.935037,10.935037 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_27 44.65530345871477,44.65525683073038,44.65520698448495,44.65515391997848,44.65509763721097 10.93445351710483,10.934451842954461,10.934450060622517,10.934448170109,10.934446171413908 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
11 1611769576954 20939_28 44.6555129,44.6555129,44.6555129,44.6555129,44.6555129 10.9343802,10.9343802,10.9343802,10.9343802,10.9343802 1611769577954,1611769578954,1611769579954,1611769580954,1611769581954
12 1611769577037 20939_0 44.6561586,44.6561586,44.6561586,44.6561586,44.6561586 10.9353512,10.9353512,10.9353512,10.9353512,10.9353512 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_1 44.65521535002502,44.65521327702376,44.65521106880305,44.655208725362876,44.65520624670325 10.934324321178572,10.934331685250111,10.934339561220693,10.93434794909032,10.93435684885899 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_2 44.6557654,44.6557654,44.6557654,44.6557654,44.6557654 10.934962,10.934962,10.934962,10.934962,10.934962 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_4 44.6560363,44.6560363,44.6560363,44.6560363,44.6560363 10.9353628,10.9353628,10.9353628,10.9353628,10.9353628 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_5 44.6554971,44.6554971,44.6554971,44.6554971,44.6554971 10.9344035,10.9344035,10.9344035,10.9344035,10.9344035 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_7 44.654913,44.654913,44.654913,44.654913,44.654913 10.9342237,10.9342237,10.9342237,10.9342237,10.9342237 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_8 44.6556959,44.6556959,44.6556959,44.6556959,44.6556959 10.9348327,10.9348327,10.9348327,10.9348327,10.9348327 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_9 44.6564894,44.6564894,44.6564894,44.6564894,44.6564894 10.9360054,10.9360054,10.9360054,10.9360054,10.9360054 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_10 44.6567075,44.6567075,44.6567075,44.6567075,44.6567075 10.9360972,10.9360972,10.9360972,10.9360972,10.9360972 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_11 44.6565721,44.6565721,44.6565721,44.6565721,44.6565721 10.9358968,10.9358968,10.9358968,10.9358968,10.9358968 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_12 44.6555974,44.6555974,44.6555974,44.6555974,44.6555974 10.9350228,10.9350228,10.9350228,10.9350228,10.9350228 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_13 44.6560231,44.6560231,44.6560231,44.6560231,44.6560231 10.9354546,10.9354546,10.9354546,10.9354546,10.9354546 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_14 44.6555191,44.6555191,44.6555191,44.6555191,44.6555191 10.9343802,10.9343802,10.9343802,10.9343802,10.9343802 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_15 44.6553924,44.6553924,44.6553924,44.6553924,44.6553924 10.9343556,10.9343556,10.9343556,10.9343556,10.9343556 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_16 44.6565158,44.6565158,44.6565158,44.6565158,44.6565158 10.9360713,10.9360713,10.9360713,10.9360713,10.9360713 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_18 44.6561014,44.6561014,44.6561014,44.6561014,44.6561014 10.9352749,10.9352749,10.9352749,10.9352749,10.9352749 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_19 44.6565809,44.6565809,44.6565809,44.6565809,44.6565809 10.9357429,10.9357429,10.9357429,10.9357429,10.9357429 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_20 44.6565624,44.6565624,44.6565624,44.6565624,44.6565624 10.9359097,10.9359097,10.9359097,10.9359097,10.9359097 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_21 44.6563944,44.6563944,44.6563944,44.6563944,44.6563944 10.9358528,10.9358528,10.9358528,10.9358528,10.9358528 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_22 44.6559097,44.6559097,44.6559097,44.6559097,44.6559097 10.9353525,10.9353525,10.9353525,10.9353525,10.9353525 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_23 44.6566284,44.6566284,44.6566284,44.6566284,44.6566284 10.9358231,10.9358231,10.9358231,10.9358231,10.9358231 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_24 44.6553273,44.6553273,44.6553273,44.6553273,44.6553273 10.9343517,10.9343517,10.9343517,10.9343517,10.9343517 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_25 44.6552464,44.6552464,44.6552464,44.6552464,44.6552464 10.9343492,10.9343492,10.9343492,10.9343492,10.9343492 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_26 44.6557108,44.6557108,44.6557108,44.6557108,44.6557108 10.935037,10.935037,10.935037,10.935037,10.935037 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_27 44.655305315017436,44.655262262896414,44.655216260667686,44.65516730833124,44.65511540588707 10.934456790320374,10.934457444306032,10.934458153188084,10.934458916966529,10.934459735641369 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
12 1611769577037 20939_28 44.6555129,44.6555129,44.6555129,44.6555129,44.6555129 10.9343802,10.9343802,10.9343802,10.9343802,10.9343802 1611769578037,1611769579037,1611769580037,1611769581037,1611769582037
13 1611769577119 20939_0 44.6561586,44.6561586,44.6561586,44.6561586,44.6561586 10.9353512,10.9353512,10.9353512,10.9353512,10.9353512 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_1 44.655210830385265,44.65520585251071,44.655200538447616,44.655194888195965,44.655188901755764 10.934323062581214,10.934329243807536,10.934335851870907,10.934342886771327,10.934350348508797 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_2 44.6557654,44.6557654,44.6557654,44.6557654,44.6557654 10.934962,10.934962,10.934962,10.934962,10.934962 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_4 44.6560363,44.6560363,44.6560363,44.6560363,44.6560363 10.9353628,10.9353628,10.9353628,10.9353628,10.9353628 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_5 44.6554971,44.6554971,44.6554971,44.6554971,44.6554971 10.9344035,10.9344035,10.9344035,10.9344035,10.9344035 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_7 44.654913,44.654913,44.654913,44.654913,44.654913 10.9342237,10.9342237,10.9342237,10.9342237,10.9342237 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_8 44.6556959,44.6556959,44.6556959,44.6556959,44.6556959 10.9348327,10.9348327,10.9348327,10.9348327,10.9348327 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_9 44.6564894,44.6564894,44.6564894,44.6564894,44.6564894 10.9360054,10.9360054,10.9360054,10.9360054,10.9360054 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_10 44.6567075,44.6567075,44.6567075,44.6567075,44.6567075 10.9360972,10.9360972,10.9360972,10.9360972,10.9360972 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_11 44.6565721,44.6565721,44.6565721,44.6565721,44.6565721 10.9358968,10.9358968,10.9358968,10.9358968,10.9358968 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_12 44.6555974,44.6555974,44.6555974,44.6555974,44.6555974 10.9350228,10.9350228,10.9350228,10.9350228,10.9350228 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_13 44.6560231,44.6560231,44.6560231,44.6560231,44.6560231 10.9354546,10.9354546,10.9354546,10.9354546,10.9354546 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_14 44.6555191,44.6555191,44.6555191,44.6555191,44.6555191 10.9343802,10.9343802,10.9343802,10.9343802,10.9343802 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_15 44.6553924,44.6553924,44.6553924,44.6553924,44.6553924 10.9343556,10.9343556,10.9343556,10.9343556,10.9343556 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_16 44.6565158,44.6565158,44.6565158,44.6565158,44.6565158 10.9360713,10.9360713,10.9360713,10.9360713,10.9360713 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_18 44.6561014,44.6561014,44.6561014,44.6561014,44.6561014 10.9352749,10.9352749,10.9352749,10.9352749,10.9352749 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_19 44.6565809,44.6565809,44.6565809,44.6565809,44.6565809 10.9357429,10.9357429,10.9357429,10.9357429,10.9357429 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_20 44.6565624,44.6565624,44.6565624,44.6565624,44.6565624 10.9359097,10.9359097,10.9359097,10.9359097,10.9359097 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_21 44.6563944,44.6563944,44.6563944,44.6563944,44.6563944 10.9358528,10.9358528,10.9358528,10.9358528,10.9358528 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_22 44.6559097,44.6559097,44.6559097,44.6559097,44.6559097 10.9353525,10.9353525,10.9353525,10.9353525,10.9353525 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_23 44.6566284,44.6566284,44.6566284,44.6566284,44.6566284 10.9358231,10.9358231,10.9358231,10.9358231,10.9358231 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_24 44.6553264,44.6553264,44.6553264,44.6553264,44.6553264 10.9343517,10.9343517,10.9343517,10.9343517,10.9343517 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_25 44.6552464,44.6552464,44.6552464,44.6552464,44.6552464 10.9343492,10.9343492,10.9343492,10.9343492,10.9343492 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_26 44.6557108,44.6557108,44.6557108,44.6557108,44.6557108 10.935037,10.935037,10.935037,10.935037,10.935037 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_27 44.65530384807272,44.65526185136814,44.65521699465315,44.655169277927776,44.65511870119199 10.934457987963043,10.93445940803718,10.934460935898793,10.934462571547884,10.934464314984455 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_28 44.6555129,44.6555129,44.6555129,44.6555129,44.6555129 10.9343802,10.9343802,10.9343802,10.9343802,10.9343802 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
13 1611769577119 20939_29 44.6557416,44.6557416,44.6557416,44.6557416,44.6557416 10.9349555,10.9349555,10.9349555,10.9349555,10.9349555 1611769578119,1611769579119,1611769580119,1611769581119,1611769582119
14 1611769577209 20939_0 44.6561586,44.6561586,44.6561586,44.6561586,44.6561586 10.9353512,10.9353512,10.9353512,10.9353512,10.9353512 1611769578209,1611769579209,1611769580209,1611769581209,1611769582209
14 1611769577209 20939_1 44.65520781406866,44.65520114698026,44.655194029086694,44.65518646038797,44.65517844088408 10.934322060343224,10.934327289862804,10.934332877812318,10.934338824191773,10.934345129001162 1611769578209,1611769579209,1611769580209,1611769581209,1611769582209
14 1611769577209 20939_2 44.6557654,44.6557654,44.6557654,44.6557654,44.6557654 10.934962,10.934962,10.934962,10.934962,10.934962 1611769578209,1611769579209,1611769580209,1611769581209,1611769582209
14 1611769577209 20939_4 44.6560363,44.6560363,44.6560363,44.6560363,44.6560363 10.9353628,10.9353628,10.9353628,10.9353628,10.9353628 1611769578209,1611769579209,1611769580209,1611769581209,1611769582209
14 1611769577209 20939_5 44.6554971,44.6554971,44.6554971,44.6554971,44.6554971 10.9344022,10.9344022,10.9344022,10.9344022,10.9344022 1611769578209,1611769579209,1611769580209,1611769581209,1611769582209
14 1611769577209 20939_7 44.654913,44.654913,44.654913,44.654913,44.654913 10.9342237,10.9342237,10.9342237,10.9342237,10.9342237 1611769578209,1611769579209,1611769580209,1611769581209,1611769582209
